malware_name,malware_package,malware_category,user_action
Android.Riskware.Downloader.AQZ,com.ltuf.ljbvaw,Riskware,scanDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.HackTool.C,,Riskware,delete
Android.Riskware.HackTool.C,,Riskware,delete
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,delete
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.Agent.JUS,tw.qvod.new,Riskware,exclude
Android.Adware.AdMogo.C,com.chinaihs.DailyEnglish,Adware,exclude
Android.Riskware.TestKey.rA,systems.altimit.zombiesretreat,Riskware,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,scanDetected
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,delete
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wfe7f668615af79cc0ee3f490b8e111b01,Adware,delete
Android.Riskware.TestKey.rA,com.RiotCryo.MocaLoveRelive,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.RiotCryo.MocaLoveRelive,Riskware,delete
Android.Riskware.TestKey.rA,com.superpixel.undyinghero,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.TabOne.MyFishingWorld,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.epixelgames.townguardians,Riskware,realTimeDetected
Android.Riskware.Agent.aASQG,com.esfnx.kkyps,Riskware,delete
Android.Riskware.Agent.JUS,com.llliutv.app,Riskware,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Riskware.Agent.gXZBSI,com.korean.tv,Riskware,scanDetected
Android.Riskware.Agent.gXZBSI,com.korean.tv,Riskware,delete
Android.Riskware.HiddenAds.AIQ,com.unglorify.redskins.incivilization.pseudodemocratic,Riskware,realTimeDetected
Android.Trojan.Banker.ASV,com.hand.sling,Trojan,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,battery.god.mode,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,com.unglorify.redskins.incivilization.pseudodemocratic,Riskware,realTimeDetected
Android.Trojan.Banker.ASV,com.hand.sling,Trojan,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,battery.god.mode,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,battery.god.mode,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,com.unglorify.redskins.incivilization.pseudodemocratic,Riskware,realTimeDetected
Android.Trojan.Banker.ASV,com.hand.sling,Trojan,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,battery.god.mode,Riskware,realTimeDetected
Android.Riskware.HiddenAds.AIQ,com.unglorify.redskins.incivilization.pseudodemocratic,Riskware,realTimeDetected
Android.Trojan.Banker.ASV,com.hand.sling,Trojan,realTimeDetected
Android.Riskware.PackMal.WY,com.krauwolfia.pswaddlingclothes,Riskware,realTimeDetected
Android.Riskware.AgentE.gDNYS,com.yygg.note.app,Riskware,exclude
Android.Riskware.HackTool.C,,Riskware,delete
Android.Riskware.TestKey.rA,com.mobilegame24.gta5mobile,Riskware,delete
Android.Riskware.HackTool.C,,Riskware,delete
Android.Riskware.HackTool.C,,Riskware,delete
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,delete
Android.Riskware.TestKey.rA,com.mobilegame24.gta5mobile,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.mobilegame24.gta5mobile,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.mobilegame24.gta5mobile,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.HackTool.C,,Riskware,delete
Android.Riskware.TestKey.rA,,Riskware,delete
Android.Riskware.Agent.gXZDBK,com.life.palm,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf6012ffde6496e8103745c9b68178b831,Adware,delete
Android.Riskware.TestKey.rA,com.nekki.shadowfight,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.nekki.shadowfight,Riskware,realTimeDetected
Android.Riskware.Agent.aDMJX,baro.tv,Riskware,delete
Trojan.Android.SmsSpy,hcc.kde.ypd,Trojan,scanDetected
Android.Riskware.Agent.gXZCUR,com.onair.live.tv,Riskware,delete
Android.Riskware.TestKey.rA,com.tailormadegames.eow,Riskware,exclude
Android.Riskware.TestKey.rA,com.tailormadegames.eow,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.tailormadegames.eow,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,rpgmv.yame.a274,Riskware,scanDetected
Android.Riskware.TestKey.rA,rpgmv.yame.editname,Riskware,scanDetected
Android.Riskware.TestKey.rA,rpgmv.yame.a274,Riskware,exclude
Android.Riskware.TestKey.rA,rpgmv.yame.editname,Riskware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wb84e2805684f816048ba8a451cdb30651,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5c0083ffddfc0c624138d4770393938d1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5c0083ffddfc0c624138d4770393938d1,Adware,realTimeDetected
Trojan.Android.SmsSpy,hcc.kde.ypd,Trojan,delete
Android.Riskware.TestKey.rA,com.euphoricbrothersgames.gartenofbanbanVI,Riskware,realTimeDetected
Android.Riskware.Clicker.DX,com.goyal.website2apk,Riskware,realTimeDetected
Adware.Android.Agent,com.mysterytag.SnowQueen2BirdWeasel,Adware,scanDetected
Adware.Android.Agent,com.mysterytag.SnowQueen2BirdWeasel,Adware,delete
Android.Riskware.TestKey.rA,com.sec.android.app.memo,Riskware,scanDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Banker.ASV,com.band.wage,Trojan,realTimeDetected
Android.Trojan.Agent.BJS,com.hbns.flc.gisa,Trojan,delete
Android.Trojan.Agent.BJS,com.hbns.flc.gisa,Trojan,realTimeDetected
Android.Riskware.TestKey.rA,com.sec.android.app.memo,Riskware,delete
Android.Riskware.Downloader.AQN,e0k1t.d101h.tv576u6,Riskware,delete
Android.Riskware.Downloader.AQN,e0k1t.d101h.tv576u6,Riskware,delete
Android.Riskware.Downloader.AQN,e0k1t.d101h.tv576u6,Riskware,delete
Android.Riskware.TestKey.rA,com.solitairebeauty.thr.and,Riskware,downApkDetected
Android.Riskware.TestKey.rA,com.horus.hero.xp.farm.rpg,Riskware,realTimeDetected
Android.Riskware.Agent.X,com.morrison.gallerylocklite,Riskware,delete
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,delete
Trojan.Android.Dropper.Agent,com.dAAbnk.ljuuOd,Trojan,scanDetected
Trojan.Android.Dropper.Agent,com.dAAbnk.ljuuOd,Trojan,scanDetected
Trojan.Android.Dropper.Agent,com.dAAbnk.ljuuOd,Trojan,delete
Trojan.Android.Dropper.Agent,com.dAAbnk.ljuuOd,Trojan,delete
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,realTimeDetected
Android.Riskware.Agent.LAC,kll5jl.ae074n.qaqn02v,Riskware,scanDetected
Android.Riskware.Agent.LAC,kll5jl.ae074n.qaqn02v,Riskware,scanDetected
Android.Monitor.MSpy.T,com.mspy.lite,Monitor,scanDetected
Android.Riskware.Agent.LAC,kll5jl.ae074n.qaqn02v,Riskware,delete
Android.Riskware.Agent.LAC,kll5jl.ae074n.qaqn02v,Riskware,delete
Android.Monitor.MSpy.T,com.mspy.lite,Monitor,delete
Android.Riskware.Agent.OGF,com.easytech.strategy.wargame.sengoku.shogun,Riskware,realTimeDetected
Android.Riskware.Agent.MKA,com.piriform.ccleaner,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wac63d70506340e68aee6e0864aa2b7ef1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wac63d70506340e68aee6e0864aa2b7ef1,Adware,delete
Android.Riskware.Repacked.D,jp.co.ponos.battlecatsen,Riskware,realTimeDetected
Android.Riskware.Repacked.D,jp.co.ponos.battlecatsen,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we7dc53d98d60a3e0cd30858e659bad0c1,Adware,realTimeDetected
Android.Riskware.TestKey.rA,org.hndteam.deltarune,Riskware,delete
Android.Riskware.TestKey.rA,org.hndteam.deltarune,Riskware,delete
Android.Riskware.PackMal.VZ,ji004s3b.q73psb.eh06ot4c,Riskware,realTimeDetected
Android.Riskware.HiddenAds.LV,com.fuqq.eyb.cssa,Riskware,delete
Android.Riskware.HiddenAds.LV,com.fuqq.eyb.cssa,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.habby.capybara,Riskware,realTimeDetected
Android.Riskware.RogueUrl.gPLYK,com.babathe.baba,Riskware,delete
Android.Adware.Mulad.IN,com.tcdo3gsi20.husudo.cxur.t1dcejios,Adware,scanDetected
Android.Adware.Mulad.IN,com.tcdo3gsi20.husudo.cxur.t1dcejios,Adware,scanDetected
Android.Adware.Mulad.IN,com.tcdo3gsi20.husudo.cxur.t1dcejios,Adware,delete
Android.Adware.Mulad.IN,com.tcdo3gsi20.husudo.cxur.t1dcejios,Adware,delete
Android.Riskware.TestKey.rA,air.LostLife,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,air.LostLife,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,air.LostLife,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,defense.roguelike.cell.shoot.survivor,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.spheregamestudios.designercity2,Riskware,realTimeDetected
Android.Riskware.Agent.aAQHA,com.spheregamestudios.designercity2,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5cda62687c79ebaaa38077243d27ac461,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w6a51aee1fc065bb123a3bbb68daf6f391,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w6a51aee1fc065bb123a3bbb68daf6f391,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we6fd69e8ca9bc65c0ab6ea3251ffb20b1,Adware,delete
Android.Riskware.TestKey.rA,com.gameloft.android.ANMP.GloftGGHM,Riskware,exclude
Android.Riskware.TestKey.rA,com.gameloft.android.ANMP.GloftGGHM,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.gameloft.android.ANMP.GloftOLHM.liteapks,Riskware,exclude
Android.Riskware.TestKey.rA,com.gameloft.android.ANMP.GloftOLHM.liteapks,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.wuliang.xapkinstaller,Riskware,exclude
Android.Riskware.TestKey.rA,com.wuliang.xapkinstaller,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wb537e317b46c2a6bd842e35387f9d0e81,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w74baf4e39165e5ac5a3acff5ae6ed9431,Adware,delete
Android.Riskware.TestKey.rA,com.rovio.gold,Riskware,realTimeDetected
Android.Riskware.Agent.gXZCUR,com.mrns.main,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w74a1658b3e34aebf9a98882d8407e0c31,Adware,delete
Android.Riskware.Agent.wNLQQ,org.chromium.webapk.a7f3af69f11107b3b_v2,Riskware,realTimeDetected
Android.Riskware.Agent.wNLQQ,org.chromium.webapk.a7f3af69f11107b3b_v2,Riskware,exclude
Android.Riskware.Agent.wNLQQ,org.chromium.webapk.a7f3af69f11107b3b_v2,Riskware,delete
Android.Adware.Agent.BXC,com.teamarex.troop,Adware,scanDetected
Android.Riskware.HiddenAds.LV,video.cut.editor,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.khg.doorkickers,Riskware,scanDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w6eef6da2e72aaaa11f3966f8ca3e8f351,Adware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we6fd69e8ca9bc65c0ab6ea3251ffb20b1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wb4776923a5dd00434a8241544101001d1,Adware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf6012ffde6496e8103745c9b68178b831,Adware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wadc3285ba56544f6e5176234c2f4db051,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w793ce4cc3f07f297d39f617a16f492141,Adware,delete
Android.Trojan.Agent.BJS,com.hbns.callmanandroid2,Trojan,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w1050b0df196683eab98d0534cf5718c71,Adware,exclude
Android.Riskware.TestKey.rB,com.dudu.autoui,Riskware,delete
Android.Riskware.TestKey.rA,eu.inlogic.footballcup2018.gplay,Riskware,delete
Android.Riskware.TestKey.rA,eu.inlogic.footballcup2018.gplay,Riskware,realTimeDetected
Android.Riskware.Agent.gQPDR,kr.co.chamsule.smartonepass_project3_hyundai,Riskware,report
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdb9b5643339f02dd2f1c7b62b6426a1f1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w09752096a17bffc915dd098066c2297e1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w09752096a17bffc915dd098066c2297e1,Adware,realTimeDetected
Android.Riskware.TestKey.rA,com.rockstargames.gtasa,Riskware,realTimeDetected
Android.Riskware.SmsPay.AMH,com.youkushengshi.yldrjsfive,Riskware,realTimeDetected
Android.Riskware.SmsPay.AMH,com.youkushengshi.yldrjsseven,Riskware,realTimeDetected
Trojan.Android.FakeApp,com.mazhi.guan,Trojan,scanDetected
Trojan.Android.FakeApp,com.mazhi.guan,Trojan,scanDetected
Trojan.Android.FakeApp,com.mazhi.guan,Trojan,scanDetected
Trojan.Android.FakeApp,com.mazhi.guan,Trojan,scanDetected
Trojan.Android.FakeApp,com.mazhi.guan,Trojan,scanDetected
Trojan.Android.FakeApp,com.mazhi.guan,Trojan,scanDetected
Android.Riskware.TestKey.rA,com.Playmeow.official_app757,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.solitairebeauty.thr.and,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.GameCoaster.DungeonSquad,Riskware,realTimeDetected
Android.Riskware.Agent.gQPWJ,com.GameCoaster.DungeonSquad,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.GameCoaster.DungeonSquad,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.GameCoaster.DungeonMaker,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5cda62687c79ebaaa38077243d27ac461,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5cda62687c79ebaaa38077243d27ac461,Adware,realTimeDetected
Android.Riskware.TestKey.rA,com.nianticlabs.pokemongo,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w9792c61a77b31e76012a2b374933861c1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w1d58b323862d5b3cec6c93743d6bdd031,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w7bfe850618e3fb4f16ff693292c8ead11,Adware,delete
Android.Riskware.Packer.DW,com.ea.gp.fifamobile,Riskware,delete
Android.Riskware.Packer.DW,com.ea.gp.fifamobile,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w6e059e02ce98859a2b3a036c9fe259961,Adware,realTimeDetected
Misc.Android.Riskware,dev.zzksoft.gms2.d,Misc,realTimeDetected
Android.Riskware.TestKey.rA,org.eu.rpgmaker,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.sensitiveusername.ruir,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.aoringo.saraEN,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.milkcocoashake.milk_gallery3,Riskware,realTimeDetected
Android.Riskware.Agent.aCBY,com.gcrustaceous.scod.qbarreled,Riskware,scanDetected
Android.Riskware.TestKey.rA,org.eu.rpgmaker,Riskware,scanDetected
Android.Riskware.TestKey.rA,eu.redsky.whorehousemanager,Riskware,realTimeDetected
Android.Riskware.Agent.aCBY,com.gcrustaceous.scod.qbarreled,Riskware,delete
Android.Riskware.TestKey.rA,msi.smpeople.RJ242995,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,rpgmv.yame.a05,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,msi.RJ01032161,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.Dalichuqiji.RSR,Riskware,realTimeDetected
Android.Riskware.Agent.gXZDBL,com.speedbooster.trashclean.phoneboost.speedmaster.cpu.cool.accelerator.battery.cachecleaner,Riskware,delete
Android.Riskware.TestKey.rA,com.episodeinteractive.android.catalog,Riskware,delete
Android.Riskware.TestKey.rA,com.episodeinteractive.android.catalog,Riskware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w7ae608c41e7eda571808fea12644e4e31,Adware,realTimeDetected
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w3abf13bd40438e04befd07d3b9e493451,Adware,delete
Android.Riskware.Agent.aAPAI,flix.com.vision,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.player.bear,Riskware,scanDetected
Android.Riskware.Agent.aAPAI,flix.com.vision,Riskware,delete
Android.Riskware.TestKey.rA,com.player.bear,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdca4896021d7308693f2dfba00e6291d1,Adware,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdca4896021d7308693f2dfba00e6291d1,Adware,realTimeDetected
Android.Riskware.HiddenAds.aARD,com.lexerkit.pdfmaker.archive,Riskware,realTimeDetected
Android.Riskware.Agent.LSL,com.ezphyt.fvxbrm.tgxmebkwq.oygvskhxx,Riskware,scanDetected
Android.Riskware.Agent.LSL,com.ezphyt.fvxbrm.tgxmebkwq.oygvskhxx,Riskware,scanDetected
Android.Riskware.Agent.LSL,com.ezphyt.fvxbrm.tgxmebkwq.oygvskhxx,Riskware,scanDetected
Android.Riskware.Agent.LSL,com.ezphyt.fvxbrm.tgxmebkwq.oygvskhxx,Riskware,delete
Android.Riskware.Agent.LSL,com.ezphyt.fvxbrm.tgxmebkwq.oygvskhxx,Riskware,delete
Android.Riskware.Agent.LSL,com.ezphyt.fvxbrm.tgxmebkwq.oygvskhxx,Riskware,delete
Android.Riskware.TestKey.rA,app.revanced.android.gms,Riskware,scanDetected
Android.Riskware.TestKey.rA,com.pantheraplay.soulhuntresspremium,Riskware,realTimeDetected
Android.Riskware.TestKey.rA,com.monotype.android.font.zfont_id367728935z,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w3794735be6bf4236acdcc358012747351,Adware,delete
Adware.Android.Agent,com.candlencom.candleprotest,Adware,scanDetected
Adware.Android.Agent,com.candlencom.candleprotest,Adware,delete
Android.Riskware.Repacked.D,com.playgendary.kickthebuddy,Riskware,scanDetected
Android.Riskware.Repacked.D,com.mkarpenko.worldbox,Riskware,scanDetected
Android.Riskware.Repacked.D,com.mkarpenko.worldbox,Riskware,delete
Android.Riskware.Repacked.D,com.playgendary.kickthebuddy,Riskware,delete
Android.Riskware.RogueUrl.aAZD,com.minireels.shortdrama,Riskware,scanDetected
Android.Riskware.Agent.wBOSE,org.chromium.webapk.a6f3eb118291fe10a_v2,Riskware,scanDetected
Android.Riskware.Agent.wBOSE,org.chromium.webapk.a6f3eb118291fe10a_v2,Riskware,delete
Android.Riskware.Packer.aBAN,asesvr.kzdwqkro.xslus,Riskware,downApkDetected
Android.Riskware.Packer.aBAN,kpqwoj.qgfyymwq.rrnsx,Riskware,downApkDetected
Android.Riskware.Agent.gHMES,org.nmxpckjr.ogarjpq.urzmyraw,Riskware,downApkDetected
Android.Riskware.Agent.aZNH,net.wzanbaqm.sdmuyw,Riskware,downApkDetected
Android.Riskware.Agent.gQOUM,com.anvigame.pdfreader.pdfeditor,Riskware,scanDetected
Android.Riskware.Agent.gHMES,org.nmxpckjr.ogarjpq.urzmyraw,Riskware,delete
Android.Riskware.Agent.aZNH,net.wzanbaqm.sdmuyw,Riskware,delete
Android.Riskware.Packer.aBAN,kpqwoj.qgfyymwq.rrnsx,Riskware,downApkDetected
Android.Riskware.Packer.aBAN,asesvr.kzdwqkro.xslus,Riskware,downApkDetected
Android.Riskware.Agent.gHMES,org.nmxpckjr.ogarjpq.urzmyraw,Riskware,downApkDetected
Android.Riskware.Agent.aZNH,net.wzanbaqm.sdmuyw,Riskware,downApkDetected
Android.Riskware.Packer.aBAN,kpqwoj.qgfyymwq.rrnsx,Riskware,delete
Android.Riskware.Packer.aBAN,asesvr.kzdwqkro.xslus,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf4cbc985b74ade004b2b701914224da51,Adware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wf4cbc985b74ade004b2b701914224da51,Adware,delete
Android.Riskware.TestKey.rA,com.mathex,Riskware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wfc2b31bf18ba61367fd4cd859a4b62951,Adware,delete
Android.Riskware.TestKey.rB,iudf.rqovv.augbhr,Riskware,delete
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,scanDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wdfb0fd444dc213bc222abd4a8d4b73bd1,Adware,delete
Android.Riskware.Agent.aDMJX,baro.tv,Riskware,delete
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,delete
Android.Riskware.Agent.gHXRN,com.oe.photocollage,Riskware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w0324cff48221f0e744dbd49c0f56d0011,Adware,delete
Android.Adware.Mulad.IN,com.kakwilojocvez.qusibcote,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w76444ced3cc246c1cf44771e8120f50e1,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w76444ced3cc246c1cf44771e8120f50e1,Adware,realTimeDetected
Adware.Android.Agent,com.trovo.streamerapp,Adware,delete
Misc.Android.HackTool,com.sx.flutuante,Misc,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w67d93742c9f7d335477dc0f3b8ef01d81,Adware,delete
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,delete
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,realTimeDetected
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w47fe18629295bbae5276f8c3123f5b201,Adware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w6329ec1875329d1a153c594e618113d81,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wb1efa20a6a591f577427214c05d7ea121,Adware,delete
Android.Riskware.TestKey.rA,com.monotype.android.font.zfont_id847120130z,Riskware,delete
Android.Riskware.TestKey.rA,com.Yabukaradoo.NejicomiSimulator,Riskware,delete
Android.Riskware.TestKey.rA,com.Yabukaradoo.NejiSim3,Riskware,delete
Android.Riskware.TestKey.rA,com.Yabukaradoo.NejicomiSimulator2,Riskware,delete
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,delete
Android.Riskware.TestKey.rB,com.limelight.unofficialA,Riskware,delete
Android.Trojan.Agent.BJS,com.hbns.geoje.store,Trojan,downApkDetected
Android.Riskware.Agent.wDLQF,org.chromium.webapk.af86cde82ace9c55b_v2,Riskware,realTimeDetected
Android.Riskware.Agent.gXZCTW,com.roblox.client,Riskware,realTimeDetected
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,realTimeDetected
Android.Trojan.Banker.ASV,com.rods.pine,Trojan,delete
Android.Trojan.Banker.ASV,com.rods.pine,Trojan,delete
Android.Trojan.Banker.ASV,com.rods.pine,Trojan,delete
Android.Trojan.Banker.ASV,com.rods.pine,Trojan,delete
Android.Riskware.TestKey.rA,com.jetappfactory.jetaudioplus,Riskware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wc43fe77a16364f7a4870b2edcdaf914c1,Adware,delete
Android.Riskware.Adware.C,best.kr.com,Riskware,exclude
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wfc2b31bf18ba61367fd4cd859a4b62951,Adware,realTimeDetected
Android.Riskware.Repacked.D,io.supercent.weaponrpg,Riskware,realTimeDetected
Android.Riskware.Repacked.D,io.supercent.weaponrpg,Riskware,realTimeDetected
Android.Riskware.Repacked.D,io.supercent.weaponrpg,Riskware,realTimeDetected
Adware.Android.Agent,kr.caramel.flash_plus,Adware,delete
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w702098b48109c336d70f4828c2b6c9ff1,Adware,delete
