malware_name,malware_package,malware_category,text
Trojan.Android.Dropper.Agent,com.sgs.emhq.android.moddroid,Trojan,Trojan.Android.Dropper.Agent com.sgs.emhq.android.moddroid
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w3c7def85b04dcfcee0c1e8f84e73dd561,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w3c7def85b04dcfcee0c1e8f84e73dd561
Android.Riskware.Agent.KOY,agaddrurc.vytn,Riskware,Android.Riskware.Agent.KOY agaddrurc.vytn
Android.Riskware.PackMal.WY,com.bexitpoll.zchurchmouse.zunfeelingness,Riskware,Android.Riskware.PackMal.WY com.bexitpoll.zchurchmouse.zunfeelingness
Android.Riskware.PackMal.WY,com.bexitpoll.zchurchmouse.zunfeelingness,Riskware,Android.Riskware.PackMal.WY com.bexitpoll.zchurchmouse.zunfeelingness
Android.Trojan.Dropper.APB,com.uduyak.ibk7,Trojan,Android.Trojan.Dropper.APB com.uduyak.ibk7
Android.Riskware.PackMal.WY,com.bexitpoll.zchurchmouse.zunfeelingness,Riskware,Android.Riskware.PackMal.WY com.bexitpoll.zchurchmouse.zunfeelingness
Android.Riskware.PackMal.WY,com.bexitpoll.zchurchmouse.zunfeelingness,Riskware,Android.Riskware.PackMal.WY com.bexitpoll.zchurchmouse.zunfeelingness
Android.Riskware.PackMal.WY,com.bexitpoll.zchurchmouse.zunfeelingness,Riskware,Android.Riskware.PackMal.WY com.bexitpoll.zchurchmouse.zunfeelingness
Android.Trojan.Dropper.APB,com.uduyak.ibk7,Trojan,Android.Trojan.Dropper.APB com.uduyak.ibk7
Android.Riskware.PackMal.WY,com.bexitpoll.zchurchmouse.zunfeelingness,Riskware,Android.Riskware.PackMal.WY com.bexitpoll.zchurchmouse.zunfeelingness
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we18835c5e421cbf92f94cb4228ac0d531,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.we18835c5e421cbf92f94cb4228ac0d531
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w18d62f9512e902d04880b149e687ddbe1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w18d62f9512e902d04880b149e687ddbe1
Android.Trojan.SpyAgent.GC,com.ywhd.cffh,Trojan,Android.Trojan.SpyAgent.GC com.ywhd.cffh
Android.Riskware.Agent.wQAPH,org.chromium.webapk.a4ca7761ea18fe8c5_v2,Riskware,Android.Riskware.Agent.wQAPH org.chromium.webapk.a4ca7761ea18fe8c5_v2
Android.Riskware.Agent.wQAPH,org.chromium.webapk.a4ca7761ea18fe8c5_v2,Riskware,Android.Riskware.Agent.wQAPH org.chromium.webapk.a4ca7761ea18fe8c5_v2
Android.Riskware.TestKey.rA,com.bigair.FBENGP,Riskware,Android.Riskware.TestKey.rA com.bigair.FBENGP
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wd3e79d3895b4506228896d4583f033ec1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.wd3e79d3895b4506228896d4583f033ec1
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wd3e79d3895b4506228896d4583f033ec1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.wd3e79d3895b4506228896d4583f033ec1
Android.Adware.Agent.gDNZX,com.mgrstyle.dustlint,Adware,Android.Adware.Agent.gDNZX com.mgrstyle.dustlint
Android.Riskware.Adware.E,kr.dmb.nine,Riskware,Android.Riskware.Adware.E kr.dmb.nine
Android.Riskware.Agent.gQPAT,com.sega.soccer,Riskware,Android.Riskware.Agent.gQPAT com.sega.soccer
Android.Riskware.Adware.E,kr.dmb.nine,Riskware,Android.Riskware.Adware.E kr.dmb.nine
Android.Riskware.Repacked.D,com.faceswap.facechanger.aiheadshot,Riskware,Android.Riskware.Repacked.D com.faceswap.facechanger.aiheadshot
Android.Riskware.Agent.gHXKM,com.tvwiki.app,Riskware,Android.Riskware.Agent.gHXKM com.tvwiki.app
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w702098b48109c336d70f4828c2b6c9ff1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w702098b48109c336d70f4828c2b6c9ff1
Android.Riskware.TestKey.rA,com.ubisoft.hungrysharkworld,Riskware,Android.Riskware.TestKey.rA com.ubisoft.hungrysharkworld
Android.Riskware.TestKey.rA,com.noodlecake.gettingoverit,Riskware,Android.Riskware.TestKey.rA com.noodlecake.gettingoverit
Android.Riskware.TestKey.rA,games.extras.novels,Riskware,Android.Riskware.TestKey.rA games.extras.novels
Android.Riskware.TestKey.rA,com.streetcomplete.pixelmagician,Riskware,Android.Riskware.TestKey.rA com.streetcomplete.pixelmagician
Android.Riskware.TestKey.rA,com.streetcomplete.pixelmagician,Riskware,Android.Riskware.TestKey.rA com.streetcomplete.pixelmagician
Android.Riskware.TestKey.rA,com.yourstoryinteractive.sails.pirate.adventure,Riskware,Android.Riskware.TestKey.rA com.yourstoryinteractive.sails.pirate.adventure
Android.Riskware.TestKey.rA,com.yourstoryinteractive.sails.pirate.adventure,Riskware,Android.Riskware.TestKey.rA com.yourstoryinteractive.sails.pirate.adventure
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,Android.Adware.Agent.BCT com.william.mp3.badamp3
Android.Adware.Agent.BCT,com.william.mp3.badamp3,Adware,Android.Adware.Agent.BCT com.william.mp3.badamp3
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,Android.Monitor.MSpy.S com.eyezy.android
Android.Monitor.MSpy.S,com.eyezy.android,Monitor,Android.Monitor.MSpy.S com.eyezy.android
Android.Riskware.RogueUrl.gPLLI,com.guideplus.co,Riskware,Android.Riskware.RogueUrl.gPLLI com.guideplus.co
Android.Riskware.RogueUrl.gPLLI,com.guideplus.co,Riskware,Android.Riskware.RogueUrl.gPLLI com.guideplus.co
Android.Riskware.TestKey.rA,com.player.bear,Riskware,Android.Riskware.TestKey.rA com.player.bear
Android.Riskware.TestKey.rA,com.player.bear,Riskware,Android.Riskware.TestKey.rA com.player.bear
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w18d62f9512e902d04880b149e687ddbe1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w18d62f9512e902d04880b149e687ddbe1
Android.Riskware.TestKey.rA,a.akakao.addalcom5,Riskware,Android.Riskware.TestKey.rA a.akakao.addalcom5
Android.Riskware.TestKey.rA,a.akakao.addalcom5,Riskware,Android.Riskware.TestKey.rA a.akakao.addalcom5
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.TestKey.rA,com.studio501.cuphero,Riskware,Android.Riskware.TestKey.rA com.studio501.cuphero
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.HiddenAds.aCWN,formula.math.formulas,Riskware,Android.Riskware.HiddenAds.aCWN formula.math.formulas
Android.Riskware.TestKey.rA,com.studio501.cuphero,Riskware,Android.Riskware.TestKey.rA com.studio501.cuphero
Android.Riskware.TestKey.rA,com.igg.android.doomsdaylastsurvivors,Riskware,Android.Riskware.TestKey.rA com.igg.android.doomsdaylastsurvivors
Android.Riskware.TestKey.rA,com.zombie.war.idle.defense,Riskware,Android.Riskware.TestKey.rA com.zombie.war.idle.defense
Android.Riskware.TestKey.rA,com.xh.sgzmzg.angp,Riskware,Android.Riskware.TestKey.rA com.xh.sgzmzg.angp
Android.Riskware.TestKey.rA,com.world.war.winter.shooting.game,Riskware,Android.Riskware.TestKey.rA com.world.war.winter.shooting.game
Android.Riskware.TestKey.rA,com.world.war.winter.shooting.game,Riskware,Android.Riskware.TestKey.rA com.world.war.winter.shooting.game
Android.Riskware.TestKey.rA,com.world.war.winter.shooting.game,Riskware,Android.Riskware.TestKey.rA com.world.war.winter.shooting.game
Android.Riskware.TestKey.rA,com.zombie.war.idle.defense,Riskware,Android.Riskware.TestKey.rA com.zombie.war.idle.defense
Android.Riskware.TestKey.rA,com.zombie.war.idle.defense,Riskware,Android.Riskware.TestKey.rA com.zombie.war.idle.defense
Android.Riskware.TestKey.rA,games.war.regions,Riskware,Android.Riskware.TestKey.rA games.war.regions
Android.Riskware.TestKey.rA,com.mxdzzkr.google,Riskware,Android.Riskware.TestKey.rA com.mxdzzkr.google
Android.Riskware.TestKey.rA,com.zombie.war.idle.defense,Riskware,Android.Riskware.TestKey.rA com.zombie.war.idle.defense
Android.Riskware.Agent.NCB,com.moteam.cuntmerge,Riskware,Android.Riskware.Agent.NCB com.moteam.cuntmerge
Android.Riskware.Agent.NCB,com.moteam.cuntmerge,Riskware,Android.Riskware.Agent.NCB com.moteam.cuntmerge
Android.Riskware.Agent.NCB,com.moteam.cuntmerge,Riskware,Android.Riskware.Agent.NCB com.moteam.cuntmerge
Android.Riskware.TestKey.rA,com.zombie.war.idle.defense,Riskware,Android.Riskware.TestKey.rA com.zombie.war.idle.defense
Android.Riskware.TestKey.rA,com.betdon.egosword,Riskware,Android.Riskware.TestKey.rA com.betdon.egosword
Android.Riskware.TestKey.rA,com.finallygames.bionics,Riskware,Android.Riskware.TestKey.rA com.finallygames.bionics
Android.Riskware.TestKey.rA,com.zombie.war.idle.defense,Riskware,Android.Riskware.TestKey.rA com.zombie.war.idle.defense
Android.Riskware.TestKey.rA,com.iconnect.imageeditor.ibonobono201310162055,Riskware,Android.Riskware.TestKey.rA com.iconnect.imageeditor.ibonobono201310162055
Android.Riskware.Agent.gXZCUR,com.onair.live.tv,Riskware,Android.Riskware.Agent.gXZCUR com.onair.live.tv
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wae3bfde2dc7e1b98270a3614e78aaef01,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.wae3bfde2dc7e1b98270a3614e78aaef01
Android.Monitor.MSpy.S,com.mspy.lite,Monitor,Android.Monitor.MSpy.S com.mspy.lite
Android.Adware.Mulad.IN,com.callapp.contacts,Adware,Android.Adware.Mulad.IN com.callapp.contacts
Android.Adware.Mulad.IN,com.callapp.contacts,Adware,Android.Adware.Mulad.IN com.callapp.contacts
Android.Adware.Mulad.IN,com.callapp.contacts,Adware,Android.Adware.Mulad.IN com.callapp.contacts
Android.Adware.Mulad.IN,com.callapp.contacts,Adware,Android.Adware.Mulad.IN com.callapp.contacts
Android.Adware.Mulad.IN,com.callapp.contacts,Adware,Android.Adware.Mulad.IN com.callapp.contacts
Android.Riskware.Metasploit.Y,com.test.app,Riskware,Android.Riskware.Metasploit.Y com.test.app
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wce0260c3a849481681257c31e18d0ffd1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.wce0260c3a849481681257c31e18d0ffd1
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.wce0260c3a849481681257c31e18d0ffd1,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.wce0260c3a849481681257c31e18d0ffd1
Android.Riskware.TestKey.rA,com.digitalchemy.timerplus,Riskware,Android.Riskware.TestKey.rA com.digitalchemy.timerplus
Android.Riskware.TestKey.rA,com.digitalchemy.timerplus,Riskware,Android.Riskware.TestKey.rA com.digitalchemy.timerplus
Android.Riskware.HackTool.C,com.gk.speed.booster.tool,Riskware,Android.Riskware.HackTool.C com.gk.speed.booster.tool
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w742c9252bce848b01cbf8d79b1de47941,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w742c9252bce848b01cbf8d79b1de47941
Android.Riskware.Agent.wYDCE,org.chromium.webapk.a065b14f0db4aed35_v2,Riskware,Android.Riskware.Agent.wYDCE org.chromium.webapk.a065b14f0db4aed35_v2
Android.Riskware.Agent.wYDCE,org.chromium.webapk.a065b14f0db4aed35_v2,Riskware,Android.Riskware.Agent.wYDCE org.chromium.webapk.a065b14f0db4aed35_v2
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.Agent.aDMJX,baro.tv,Riskware,Android.Riskware.Agent.aDMJX baro.tv
Trojan.Android.Dropper.Agent,com.ubisoft.dance.JustDance,Trojan,Trojan.Android.Dropper.Agent com.ubisoft.dance.JustDance
Android.Riskware.TestKey.rA,net.kairosoft.android.baseball_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.baseball_en
Android.Riskware.TestKey.rA,com.mindblocks.blocks,Riskware,Android.Riskware.TestKey.rA com.mindblocks.blocks
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.PackMal.UO,com.colorjump.nearme.gamecenter,Riskware,Android.Riskware.PackMal.UO com.colorjump.nearme.gamecenter
Android.Riskware.Agent.aDMJX,baro.tv,Riskware,Android.Riskware.Agent.aDMJX baro.tv
Trojan.Android.Dropper.Agent,com.ubisoft.dance.JustDance,Trojan,Trojan.Android.Dropper.Agent com.ubisoft.dance.JustDance
Android.Riskware.Agent.wIAHT,org.chromium.webapk.ae5de5a6bf8855d81_v2,Riskware,Android.Riskware.Agent.wIAHT org.chromium.webapk.ae5de5a6bf8855d81_v2
Android.Riskware.Agent.wIAHT,org.chromium.webapk.ae5de5a6bf8855d81_v2,Riskware,Android.Riskware.Agent.wIAHT org.chromium.webapk.ae5de5a6bf8855d81_v2
Android.Riskware.Agent.OVB,com.leisure.global,Riskware,Android.Riskware.Agent.OVB com.leisure.global
Android.Riskware.Agent.OVB,com.leisure.global,Riskware,Android.Riskware.Agent.OVB com.leisure.global
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w7b715ecb814bae1883ba9a10fa98cdf11,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w7b715ecb814bae1883ba9a10fa98cdf11
Android.Riskware.Agent.KHZ,com.rmedia.rplayer,Riskware,Android.Riskware.Agent.KHZ com.rmedia.rplayer
Android.Riskware.Agent.KHZ,com.rmedia.rplayer,Riskware,Android.Riskware.Agent.KHZ com.rmedia.rplayer
Android.Riskware.TestKey.rA,com.fctv77.app,Riskware,Android.Riskware.TestKey.rA com.fctv77.app
Android.Riskware.TestKey.rA,com.fctv77.app,Riskware,Android.Riskware.TestKey.rA com.fctv77.app
Android.Riskware.Agent.aCGFI,com.sportzx.live,Riskware,Android.Riskware.Agent.aCGFI com.sportzx.live
Android.Riskware.Agent.aCGFI,com.sportzx.live,Riskware,Android.Riskware.Agent.aCGFI com.sportzx.live
Android.Riskware.TestKey.rA,com.mashumaro.saimin,Riskware,Android.Riskware.TestKey.rA com.mashumaro.saimin
Android.Riskware.TestKey.rA,net.kairosoft.android.airport,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.airport
Android.Riskware.TestKey.rA,net.kairosoft.android.convenience,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.convenience
Android.Riskware.TestKey.rA,net.kairosoft.android.baseball_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.baseball_en
Android.Riskware.TestKey.rA,net.kairosoft.android.soccer_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.soccer_en
Android.Riskware.TestKey.rA,jp.co.capcom.gyakusai123,Riskware,Android.Riskware.TestKey.rA jp.co.capcom.gyakusai123
Android.Riskware.TestKey.rA,net.kairosoft.android.pyramid_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.pyramid_en
Android.Riskware.Agent.aMSW,com.square_enix.android_googleplay.chrono,Riskware,Android.Riskware.Agent.aMSW com.square_enix.android_googleplay.chrono
Android.Riskware.TestKey.rA,org.codeaurora.snapcam,Riskware,Android.Riskware.TestKey.rA org.codeaurora.snapcam
Android.Riskware.Agent.OVB,com.square_enix.android_googleplay.dq3_gp,Riskware,Android.Riskware.Agent.OVB com.square_enix.android_googleplay.dq3_gp
Android.Riskware.TestKey.rA,net.kairosoft.android.television,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.television
Android.Riskware.TestKey.rA,net.kairosoft.android.towns,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.towns
Android.Riskware.TestKey.rA,com.square_enix.android_googleplay.dq2_gp,Riskware,Android.Riskware.TestKey.rA com.square_enix.android_googleplay.dq2_gp
Android.Riskware.TestKey.rA,net.kairosoft.android.bokujou_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.bokujou_en
Android.Riskware.TestKey.rA,net.kairosoft.android.animestudio_ja,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.animestudio_ja
Android.Riskware.TestKey.rA,net.kairosoft.android.wakusei,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.wakusei
Android.Riskware.TestKey.rA,net.kairosoft.android.resort,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.resort
Android.Riskware.TestKey.rA,com.square_enix.android_googleplay.dq1_gp,Riskware,Android.Riskware.TestKey.rA com.square_enix.android_googleplay.dq1_gp
Android.Riskware.TestKey.rA,net.kairosoft.android.basket,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.basket
Android.Riskware.TestKey.rA,net.kairosoft.android.frontier_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.frontier_en
Android.Riskware.TestKey.rA,com.square_enix.android_googleplay.dq6,Riskware,Android.Riskware.TestKey.rA com.square_enix.android_googleplay.dq6
Android.Riskware.TestKey.rA,net.kairosoft.android.townshop_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.townshop_en
Android.Riskware.TestKey.rA,net.kairosoft.android.skate,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.skate
Android.Riskware.TestKey.rA,com.mojang.minecraftpe,Riskware,Android.Riskware.TestKey.rA com.mojang.minecraftpe
Android.Riskware.TestKey.rA,net.kairosoft.android.densha_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.densha_en
Android.Riskware.TestKey.rA,net.kairosoft.android.depart_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.depart_en
Android.Riskware.TestKey.rA,net.kairosoft.android.school2_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.school2_en
Android.Riskware.TestKey.rA,net.kairosoft.android.fightdx,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.fightdx
Android.Riskware.TestKey.rA,net.kairosoft.android.magazine_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.magazine_en
Android.Riskware.TestKey.rA,net.kairosoft.android.zaibatu3,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.zaibatu3
Android.Riskware.TestKey.rA,com.dianxinos.dxbs,Riskware,Android.Riskware.TestKey.rA com.dianxinos.dxbs
Android.Riskware.TestKey.rA,net.kairosoft.android.onsen2,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.onsen2
Android.Riskware.TestKey.rA,org.ppsspp.ppsspp,Riskware,Android.Riskware.TestKey.rA org.ppsspp.ppsspp
Android.Riskware.TestKey.rA,net.kairosoft.android.starkairo_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.starkairo_en
Android.Riskware.TestKey.rA,net.kairosoft.android.school3,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.school3
Android.Riskware.TestKey.rA,net.kairosoft.android.noodle_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.noodle_en
Android.Riskware.TestKey.rA,net.kairosoft.android.tennis_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.tennis_en
Android.Riskware.TestKey.rA,net.kairosoft.android.themepark,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.themepark
Android.Riskware.TestKey.rA,net.kairosoft.android.gamecenter_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.gamecenter_en
Android.Riskware.TestKey.rA,net.kairosoft.android.cruise_en,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.cruise_en
Android.Riskware.TestKey.rA,net.kairosoft.android.depart2,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.depart2
Android.Riskware.TestKey.rA,com.square_enix.android_googleplay.dq5,Riskware,Android.Riskware.TestKey.rA com.square_enix.android_googleplay.dq5
Android.Riskware.TestKey.rA,net.kairosoft.android.bouken2,Riskware,Android.Riskware.TestKey.rA net.kairosoft.android.bouken2
Android.Riskware.TestKey.rA,com.square_enix.android_googleplay.FFPR6,Riskware,Android.Riskware.TestKey.rA com.square_enix.android_googleplay.FFPR6
Android.Riskware.FakeApp.AFR,com.ai.chat.bot.aichat,Riskware,Android.Riskware.FakeApp.AFR com.ai.chat.bot.aichat
Android.Riskware.TestKey.rA,com.scaleup.chatai,Riskware,Android.Riskware.TestKey.rA com.scaleup.chatai
Android.Riskware.Agent.X,com.morrison.gallerylocklite,Riskware,Android.Riskware.Agent.X com.morrison.gallerylocklite
Android.Riskware.Agent.X,com.morrison.gallerylocklite,Riskware,Android.Riskware.Agent.X com.morrison.gallerylocklite
Android.Riskware.TestKey.rB,com.yisheng.etvlan,Riskware,Android.Riskware.TestKey.rB com.yisheng.etvlan
Android.Riskware.TestKey.rB,com.yisheng.etvlan,Riskware,Android.Riskware.TestKey.rB com.yisheng.etvlan
Android.Riskware.TestKey.rB,com.yisheng.etvlan,Riskware,Android.Riskware.TestKey.rB com.yisheng.etvlan
Trojan.Android.InfoStealer,com.nameqc.pro,Trojan,Trojan.Android.InfoStealer com.nameqc.pro
Trojan.Android.InfoStealer,com.nameqc.pro,Trojan,Trojan.Android.InfoStealer com.nameqc.pro
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w602a9505dc68f2b050446c8c6f0119491,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w602a9505dc68f2b050446c8c6f0119491
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w5cda62687c79ebaaa38077243d27ac461,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w5cda62687c79ebaaa38077243d27ac461
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.we03a10a550be47507967ce8930d9d5521,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.we03a10a550be47507967ce8930d9d5521
Android.Riskware.TestKey.rA,com.xin.shz,Riskware,Android.Riskware.TestKey.rA com.xin.shz
Adware.Android.HiddenAds,jsn.naturephotoframe,Adware,Adware.Android.HiddenAds jsn.naturephotoframe
Adware.Android.HiddenAds,com.herocraft.game.kingdom.freemium,Adware,Adware.Android.HiddenAds com.herocraft.game.kingdom.freemium
Adware.Android.HiddenAds,jsn.naturephotoframe,Adware,Adware.Android.HiddenAds jsn.naturephotoframe
Adware.Android.HiddenAds,jsn.naturephotoframe,Adware,Adware.Android.HiddenAds jsn.naturephotoframe
Android.Adware.Agent.gDNZX,com.mgrstyle.dustlint,Adware,Android.Adware.Agent.gDNZX com.mgrstyle.dustlint
Android.Riskware.TestKey.rA,bsd.suitcase.release,Riskware,Android.Riskware.TestKey.rA bsd.suitcase.release
Android.Riskware.TestKey.rA,bsd.suitcase.release,Riskware,Android.Riskware.TestKey.rA bsd.suitcase.release
Android.Riskware.TestKey.rA,com.antutu.ABenchMark,Riskware,Android.Riskware.TestKey.rA com.antutu.ABenchMark
Android.Riskware.TestKey.rA,com.winlator,Riskware,Android.Riskware.TestKey.rA com.winlator
Android.Riskware.Agent.aCGFI,com.sportzx.live,Riskware,Android.Riskware.Agent.aCGFI com.sportzx.live
Android.Riskware.Agent.KHZ,com.rmedia.rplayer,Riskware,Android.Riskware.Agent.KHZ com.rmedia.rplayer
Android.Riskware.TestKey.rA,com.fctv77.app,Riskware,Android.Riskware.TestKey.rA com.fctv77.app
Android.Riskware.Agent.aCGFI,com.sportzx.live,Riskware,Android.Riskware.Agent.aCGFI com.sportzx.live
Android.Riskware.Agent.KHZ,com.rmedia.rplayer,Riskware,Android.Riskware.Agent.KHZ com.rmedia.rplayer
Android.Riskware.TestKey.rA,com.fctv77.app,Riskware,Android.Riskware.TestKey.rA com.fctv77.app
Android.Adware.Mulad.IN,org.bausspasxee.omigr40.igyyara,Adware,Android.Adware.Mulad.IN org.bausspasxee.omigr40.igyyara
Android.Adware.Mulad.IN,org.bausspasxee.omigr40.igyyara,Adware,Android.Adware.Mulad.IN org.bausspasxee.omigr40.igyyara
Android.Adware.Mulad.IN,org.bausspasxee.omigr40.igyyara,Adware,Android.Adware.Mulad.IN org.bausspasxee.omigr40.igyyara
Android.Adware.Mulad.IN,org.bausspasxee.omigr40.igyyara,Adware,Android.Adware.Mulad.IN org.bausspasxee.omigr40.igyyara
Android.Adware.Mulad.IN,org.bausspasxee.omigr40.igyyara,Adware,Android.Adware.Mulad.IN org.bausspasxee.omigr40.igyyara
Android.Adware.Mulad.IN,org.bausspasxee.omigr40.igyyara,Adware,Android.Adware.Mulad.IN org.bausspasxee.omigr40.igyyara
Android.Riskware.Agent.gXAGNE,com.android.sys.extplv,Riskware,Android.Riskware.Agent.gXAGNE com.android.sys.extplv
Android.Riskware.Agent.gXAGNE,com.android.sys.extplv,Riskware,Android.Riskware.Agent.gXAGNE com.android.sys.extplv
Adware.Android.Agent,com.sec.android.app.sbrowser.webapk.w74a1658b3e34aebf9a98882d8407e0c31,Adware,Adware.Android.Agent com.sec.android.app.sbrowser.webapk.w74a1658b3e34aebf9a98882d8407e0c31
Android.Riskware.Agent.OGF,com.offline.strategy.europeanwar.middleage,Riskware,Android.Riskware.Agent.OGF com.offline.strategy.europeanwar.middleage
Android.Riskware.TestKey.rB,app.sbox.mobile.asialivetv,Riskware,Android.Riskware.TestKey.rB app.sbox.mobile.asialivetv
Android.Riskware.TestKey.rB,app.sbox.mobile.asialivetv,Riskware,Android.Riskware.TestKey.rB app.sbox.mobile.asialivetv
Android.Riskware.Agent.gHXRN,com.oe.photocollage,Riskware,Android.Riskware.Agent.gHXRN com.oe.photocollage
Trojan.Android.Agent,com.kimcy929.secretvideorecorder,Trojan,Trojan.Android.Agent com.kimcy929.secretvideorecorder
Trojan.Android.Agent,com.kimcy929.secretvideorecorder,Trojan,Trojan.Android.Agent com.kimcy929.secretvideorecorder
